shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
ΑΘΗΝΧΑΛΚ,38.4162692,23.5915342,4968
ΑΘΗΝΧΑΛΚ,38.4165257,23.5912523,4971
ΑΘΗΝΧΑΛΚ,38.4167399,23.5910965,4974
ΑΘΗΝΧΑΛΚ,38.4170224,23.5908905,4977
ΑΘΗΝΧΑΛΚ,38.4173654,23.5907102,4980
ΑΘΗΝΧΑΛΚ,38.417715,23.5905815,4983
ΑΘΗΝΧΑΛΚ,38.4179302,23.59053,4986
ΑΘΗΝΧΑΛΚ,38.4181656,23.5905043,4989
ΑΘΗΝΧΑΛΚ,38.4183741,23.5904871,4992
ΑΘΗΝΧΑΛΚ,38.4187641,23.5904957,4995
ΑΘΗΝΧΑΛΚ,38.4192886,23.5905043,4998
ΑΘΗΝΧΑΛΚ,38.4195711,23.5905214,5001
ΑΘΗΝΧΑΛΚ,38.4202166,23.5905472,5004
ΑΘΗΝΧΑΛΚ,38.420795,23.5905472,5007
ΑΘΗΝΧΑΛΚ,38.4212321,23.5905128,5010
ΑΘΗΝΧΑΛΚ,38.4217095,23.5904442,5013
ΑΘΗΝΧΑΛΚ,38.4221802,23.5903498,5016
ΑΘΗΝΧΑΛΚ,38.4225837,23.5902553,5019
ΑΘΗΝΧΑΛΚ,38.4231956,23.5901009,5022
ΑΘΗΝΧΑΛΚ,38.4238142,23.5899635,5025
ΑΘΗΝΧΑΛΚ,38.424406,23.5898691,5028
ΑΘΗΝΧΑΛΚ,38.4250044,23.5898434,5031
ΑΘΗΝΧΑΛΚ,38.4254011,23.5898434,5034
ΑΘΗΝΧΑΛΚ,38.4258517,23.5898777,5037
ΑΘΗΝΧΑΛΚ,38.4262618,23.5899206,5040
ΑΘΗΝΧΑΛΚ,38.4266922,23.590015,5043
ΑΘΗΝΧΑΛΚ,38.4271696,23.5901352,5046
ΑΘΗΝΧΑΛΚ,38.427889,23.5903583,5049
ΑΘΗΝΧΑΛΚ,38.4286085,23.5905643,5052
ΑΘΗΝΧΑΛΚ,38.4296574,23.5908991,5055
ΑΘΗΝΧΑΛΚ,38.430397,23.5911137,5058
ΑΘΗΝΧΑΛΚ,38.4312442,23.5913711,5061
ΑΘΗΝΧΑΛΚ,38.4319838,23.5916115,5064
ΑΘΗΝΧΑΛΚ,38.4325149,23.5917574,5067
ΑΘΗΝΧΑΛΚ,38.4331335,23.5918947,5070
ΑΘΗΝΧΑΛΚ,38.4336646,23.5920149,5073
ΑΘΗΝΧΑΛΚ,38.4343302,23.5921179,5076
ΑΘΗΝΧΑΛΚ,38.434774,23.5921694,5079
ΑΘΗΝΧΑΛΚ,38.435527,23.592238,5082
ΑΘΗΝΧΑΛΚ,38.4360312,23.5922552,5085
ΑΘΗΝΧΑΛΚ,38.4365758,23.5922724,5088
ΑΘΗΝΧΑΛΚ,38.4369388,23.5922981,5091
ΑΘΗΝΧΑΛΚ,38.4372346,23.5923324,5094
ΑΘΗΝΧΑΛΚ,38.4375237,23.5923839,5097
ΑΘΗΝΧΑΛΚ,38.4378145,23.5924623,5100
ΑΘΗΝΧΑΛΚ,38.4381309,23.592568,5103
ΑΘΗΝΧΑΛΚ,38.438525,23.5927074,5106
ΑΘΗΝΧΑΛΚ,38.4388465,23.5928265,5109
ΑΘΗΝΧΑΛΚ,38.4392318,23.5929622,5112
ΑΘΗΝΧΑΛΚ,38.4395679,23.5930315,5115
ΑΘΗΝΧΑΛΚ,38.439862,23.5930486,5118
ΑΘΗΝΧΑΛΚ,38.440236,23.5930319,5121
ΑΘΗΝΧΑΛΚ,38.4405473,23.5929756,5124
ΑΘΗΝΧΑΛΚ,38.4409301,23.5928523,5127
ΑΘΗΝΧΑΛΚ,38.4412284,23.5927252,5130
ΑΘΗΝΧΑΛΚ,38.4415036,23.5925728,5133
ΑΘΗΝΧΑΛΚ,38.4417658,23.5923839,5136
ΑΘΗΝΧΑΛΚ,38.4420709,23.5921243,5139
ΑΘΗΝΧΑΛΚ,38.4423314,23.5918271,5142
ΑΘΗΝΧΑΛΚ,38.4425356,23.5915798,5145
ΑΘΗΝΧΑΛΚ,38.4427608,23.5912081,5148
ΑΘΗΝΧΑΛΚ,38.4430162,23.5907703,5151
ΑΘΗΝΧΑΛΚ,38.4433994,23.5900494,5154
ΑΘΗΝΧΑΛΚ,38.4437826,23.5893026,5157
ΑΘΗΝΧΑΛΚ,38.4441389,23.588616,5160
ΑΘΗΝΧΑΛΚ,38.4443876,23.5881525,5163
ΑΘΗΝΧΑΛΚ,38.444596,23.5877663,5166
ΑΘΗΝΧΑΛΚ,38.4447371,23.5874487,5169
ΑΘΗΝΧΑΛΚ,38.4448716,23.587071,5172
ΑΘΗΝΧΑΛΚ,38.4449791,23.5866934,5175
ΑΘΗΝΧΑΛΚ,38.4450665,23.58635,5178
ΑΘΗΝΧΑΛΚ,38.4451405,23.5858866,5181
ΑΘΗΝΧΑΛΚ,38.445201,23.5854832,5184
ΑΘΗΝΧΑΛΚ,38.4453287,23.5845133,5187
ΑΘΗΝΧΑΛΚ,38.4454363,23.5837837,5190
ΑΘΗΝΧΑΛΚ,38.44549,23.5835176,5193
ΑΘΗΝΧΑΛΚ,38.4455909,23.58314,5196
ΑΘΗΝΧΑΛΚ,38.445732,23.5827452,5199
ΑΘΗΝΧΑΛΚ,38.445853,23.5824533,5202
ΑΘΗΝΧΑΛΚ,38.4461287,23.5818869,5205
ΑΘΗΝΧΑΛΚ,38.4463707,23.581432,5208
ΑΘΗΝΧΑΛΚ,38.446579,23.5809942,5211
ΑΘΗΝΧΑΛΚ,38.4467135,23.5806852,5214
ΑΘΗΝΧΑΛΚ,38.4468278,23.5803333,5217
ΑΘΗΝΧΑΛΚ,38.4469017,23.5799471,5220
ΑΘΗΝΧΑΛΚ,38.446942,23.5796123,5223
ΑΘΗΝΧΑΛΚ,38.446942,23.579166,5226
ΑΘΗΝΧΑΛΚ,38.4468815,23.578651,5229
ΑΘΗΝΧΑΛΚ,38.4467807,23.5781961,5232
ΑΘΗΝΧΑΛΚ,38.446579,23.5776297,5235
ΑΘΗΝΧΑΛΚ,38.4463102,23.5769516,5238
ΑΘΗΝΧΑΛΚ,38.4460211,23.5761019,5241
ΑΘΗΝΧΑΛΚ,38.445927,23.5757328,5244
ΑΘΗΝΧΑΛΚ,38.4455842,23.5739303,5247
ΑΘΗΝΧΑΛΚ,38.4454497,23.5732609,5250
ΑΘΗΝΧΑΛΚ,38.4454295,23.5725571,5253
ΑΘΗΝΧΑΛΚ,38.4455169,23.5718962,5256
ΑΘΗΝΧΑΛΚ,38.4456447,23.5714155,5259
ΑΘΗΝΧΑΛΚ,38.4458598,23.5709177,5262
ΑΘΗΝΧΑΛΚ,38.446048,23.5706087,5265
ΑΘΗΝΧΑΛΚ,38.446337,23.5702396,5268
ΑΘΗΝΧΑΛΚ,38.446579,23.5699907,5271
ΑΘΗΝΧΑΛΚ,38.4468748,23.569759,5274
ΑΘΗΝΧΑΛΚ,38.4472311,23.5695444,5277
ΑΘΗΝΧΑΛΚ,38.447621,23.5693899,5280
ΑΘΗΝΧΑΛΚ,38.4483066,23.5691667,5283
ΑΘΗΝΧΑΛΚ,38.4488713,23.5689779,5286
ΑΘΗΝΧΑΛΚ,38.4494225,23.5687719,5289
ΑΘΗΝΧΑΛΚ,38.4499094,23.5685865,5292
ΑΘΗΝΧΑΛΚ,38.4502515,23.5684706,5295
ΑΘΗΝΧΑΛΚ,38.4505023,23.5683961,5298
ΑΘΗΝΧΑΛΚ,38.45074,23.5683437,5301
ΑΘΗΝΧΑΛΚ,38.4510059,23.5682995,5304
ΑΘΗΝΧΑΛΚ,38.451302,23.5682788,5307
ΑΘΗΝΧΑΛΚ,38.4516456,23.5682981,5310
ΑΘΗΝΧΑΛΚ,38.4519428,23.5683409,5313
ΑΘΗΝΧΑΛΚ,38.4522379,23.5684196,5316
ΑΘΗΝΧΑΛΚ,38.4525642,23.5685313,5319
ΑΘΗΝΧΑΛΚ,38.4529047,23.5686928,5322
ΑΘΗΝΧΑΛΚ,38.4533186,23.5689522,5325
ΑΘΗΝΧΑΛΚ,38.4536179,23.569144,5328
ΑΘΗΝΧΑΛΚ,38.4540275,23.5694049,5331
ΑΘΗΝΧΑΛΚ,38.4542814,23.5695567,5334
ΑΘΗΝΧΑΛΚ,38.4544889,23.5696588,5337
ΑΘΗΝΧΑΛΚ,38.4547191,23.5697581,5340
ΑΘΗΝΧΑΛΚ,38.4549504,23.5698382,5343
ΑΘΗΝΧΑΛΚ,38.4552313,23.5699154,5346
ΑΘΗΝΧΑΛΚ,38.4554529,23.5699541,5349
ΑΘΗΝΧΑΛΚ,38.4558149,23.5699969,5352
ΑΘΗΝΧΑΛΚ,38.4560818,23.5700189,5355
ΑΘΗΝΧΑΛΚ,38.4567615,23.5700755,5358
ΑΘΗΝΧΑΛΚ,38.4572337,23.5701211,5361
ΑΘΗΝΧΑΛΚ,38.457479,23.5701666,5364
ΑΘΗΝΧΑΛΚ,38.457773,23.5702508,5367
ΑΘΗΝΧΑΛΚ,38.4580161,23.5703488,5370
ΑΘΗΝΧΑΛΚ,38.4583306,23.5705088,5373
ΑΘΗΝΧΑΛΚ,38.4585467,23.5706468,5376
ΑΘΗΝΧΑΛΚ,38.4587596,23.5708069,5379
ΑΘΗΝΧΑΛΚ,38.4590038,23.571018,5382
ΑΘΗΝΧΑΛΚ,38.4594749,23.5714624,5385
ΑΘΗΝΧΑΛΚ,38.4600973,23.5720475,5388
ΑΘΗΝΧΑΛΚ,38.4606106,23.5725346,5391
ΑΘΗΝΧΑΛΚ,38.461072,23.5729762,5394
ΑΘΗΝΧΑΛΚ,38.461595,23.5734647,5397
ΑΘΗΝΧΑΛΚ,38.4622249,23.5740581,5400
ΑΘΗΝΧΑΛΚ,38.4624767,23.5743024,5403
ΑΘΗΝΧΑΛΚ,38.4626247,23.5744749,5406
ΑΘΗΝΧΑΛΚ,38.462816,23.574715,5409
ΑΘΗΝΧΑΛΚ,38.4629064,23.5748389,5412
ΑΘΗΝΧΑΛΚ,38.4629064,23.5748389,5415
ΑΘΗΝΧΑΛΚ,38.4631229,23.5751359,5418
ΑΘΗΝΧΑΛΚ,38.4633239,23.5754491,5421
ΑΘΗΝΧΑΛΚ,38.4634686,23.575732,5424
ΑΘΗΝΧΑΛΚ,38.4635702,23.5759763,5427
ΑΘΗΝΧΑΛΚ,38.4636664,23.5762675,5430
ΑΘΗΝΧΑΛΚ,38.4637355,23.5765448,5433
ΑΘΗΝΧΑΛΚ,38.4637993,23.5769105,5436
ΑΘΗΝΧΑΛΚ,38.4638403,23.5772307,5439
ΑΘΗΝΧΑΛΚ,38.4638576,23.5775108,5442
ΑΘΗΝΧΑΛΚ,38.4638576,23.5778268,5445
ΑΘΗΝΧΑΛΚ,38.4638447,23.5780697,5448
ΑΘΗΝΧΑΛΚ,38.4638133,23.5784616,5451
ΑΘΗΝΧΑΛΚ,38.4637463,23.5793407,5454
ΑΘΗΝΧΑΛΚ,38.4636718,23.5802169,5457
ΑΘΗΝΧΑΛΚ,38.4636318,23.5807717,5460
ΑΘΗΝΧΑΛΚ,38.4636005,23.581027,5463
ΑΘΗΝΧΑΛΚ,38.4635378,23.5813444,5466
ΑΘΗΝΧΑΛΚ,38.4634514,23.5816494,5469
ΑΘΗΝΧΑΛΚ,38.4633282,23.5820661,5472
ΑΘΗΝΧΑΛΚ,38.4632919,23.5821968,5475
ΑΘΗΝΧΑΛΚ,38.463152,23.5827009,5478
ΑΘΗΝΧΑΛΚ,38.4630645,23.5830804,5481
ΑΘΗΝΧΑΛΚ,38.4629684,23.5835441,5484
ΑΘΗΝΧΑΛΚ,38.4628503,23.5841566,5487
ΑΘΗΝΧΑΛΚ,38.4628268,23.5842782,5490
ΑΘΗΝΧΑΛΚ,38.462802,23.5844383,5493
ΑΘΗΝΧΑΛΚ,38.0813356,23.7516229,5496
ΑΘΗΝΧΑΛΚ,38.0810857,23.7510825,5499
ΑΘΗΝΧΑΛΚ,38.0810085,23.7509154,5502
ΑΘΗΝΧΑΛΚ,38.0809419,23.7507653,5505
ΑΘΗΝΧΑΛΚ,38.0808816,23.7506133,5508
ΑΘΗΝΧΑΛΚ,38.0808177,23.7504418,5511
ΑΘΗΝΧΑΛΚ,38.0807609,23.7502782,5514
ΑΘΗΝΧΑΛΚ,38.0807061,23.7500996,5517
ΑΘΗΝΧΑΛΚ,38.0806502,23.7498991,5520
ΑΘΗΝΧΑΛΚ,38.0806012,23.7496991,5523
ΑΘΗΝΧΑΛΚ,38.0805612,23.7495172,5526
ΑΘΗΝΧΑΛΚ,38.0805253,23.7493261,5529
ΑΘΗΝΧΑΛΚ,38.0804967,23.7491431,5532
ΑΘΗΝΧΑΛΚ,38.0804658,23.7489055,5535
ΑΘΗΝΧΑΛΚ,38.0804438,23.748701,5538
ΑΘΗΝΧΑΛΚ,38.0804286,23.7484897,5541
ΑΘΗΝΧΑΛΚ,38.0804179,23.7482629,5544
ΑΘΗΝΧΑΛΚ,38.0804092,23.7479968,5547
ΑΘΗΝΧΑΛΚ,38.0803849,23.7470417,5550
ΑΘΗΝΧΑΛΚ,38.0803791,23.7467244,5553
ΑΘΗΝΧΑΛΚ,38.0803572,23.7458911,5556
ΑΘΗΝΧΑΛΚ,38.0803431,23.7452609,5559
ΑΘΗΝΧΑΛΚ,38.0803237,23.7444843,5562
ΑΘΗΝΧΑΛΚ,38.0803033,23.7437368,5565
