trip_id,arrival_time,departure_time,stop_id,stop_sequence
90,21:50:00,21:50:00,ΣΥΚΟ,20
90,21:58:00,21:58:00,ΚΙΡΚ,21
90,22:34:00,22:34:00,ΑΛΕΛ,22
90,23:09:00,23:09:00,ΦΕΡΡ,23
90,23:18:00,23:18:00,ΠΕΠΛ,24
90,23:26:00,23:26:00,ΤΥΧΕ,25
90,23:32:00,23:32:00,ΛΑΓΙ,26
90,23:41:00,23:41:00,ΣΟΥΦ,27
90,23:52:00,23:52:00,ΛΑΒΑ,28
90,24:04:00,24:04:00,ΔΙΔΥ,29
90,24:16:00,24:16:00,ΠΥΘΙ,30
90,24:29:00,24:29:00,ΟΡΕΣ,31
90,24:36:00,24:36:00,ΝΒΥΣ,32
90,24:43:00,24:43:00,ΚΑΣΤ,33
90,24:46:00,24:46:00,ΜΑΡΑ,34
90,24:52:00,24:52:00,ΔΙΛΟ,35
90,25:01:00,25:01:00,ΔΚΑΙ,36
91,04:11:00,04:11:00,ΔΚΑΙ,1
91,04:15:00,04:15:00,ΔΙΛΟ,2
91,04:21:00,04:21:00,ΜΑΡΑ,3
91,04:25:00,04:25:00,ΚΑΣΤ,4
91,04:32:00,04:32:00,ΝΒΥΣ,5
91,04:40:00,04:40:00,ΟΡΕΣ,6
91,04:53:00,04:53:00,ΠΥΘΙ,7
91,05:04:00,05:04:00,ΔΙΔΥ,8
91,05:16:00,05:16:00,ΛΑΒΑ,9
91,05:27:00,05:27:00,ΣΟΥΦ,10
91,05:36:00,05:36:00,ΛΑΓΙ,11
91,05:42:00,05:42:00,ΤΥΧΕ,12
91,05:50:00,05:50:00,ΠΕΠΛ,13
91,05:59:00,05:59:00,ΦΕΡΡ,14
91,06:41:00,06:41:00,ΑΛΕΛ,15
91,07:12:00,07:12:00,ΚΙΡΚ,16
91,07:21:00,07:21:00,ΣΥΚΟ,17
91,07:49:00,07:49:00,ΚΟΜΟ,18
91,08:19:00,08:19:00,ΞΑΝΘ,19
91,08:28:00,08:28:00,ΤΟΞΟ,20
91,08:54:00,08:54:00,ΣΤΑΥ,21
91,09:25:00,09:25:00,ΠΑΡΑ,22
91,10:05:00,10:05:00,ΝΙΚΗ,23
91,10:17:00,10:17:00,ΔΡΑΜ,24
91,11:06:00,11:06:00,ΣΕΡΡ,25
91,11:24:00,11:24:00,ΣΙΔΗ,26
91,11:32:00,11:32:00,ΝΕΠΤ,27
91,11:35:00,11:35:00,ΒΥΡΩ,28
91,11:46:00,11:46:00,ΛΙΒΑ,29
91,11:52:00,11:52:00,ΡΟΔΠ,30
91,12:02:00,12:02:00,ΚΑΣΣ,31
91,12:06:00,12:06:00,ΜΟΥΡ,32
91,12:21:00,12:21:00,ΧΕΡΣ,33
91,12:35:00,12:35:00,ΚΙΛΚ,34
91,12:48:00,12:48:00,ΓΑΛΛ,35
91,13:12:00,13:12:00,ΘΕΣΣ,36
Β570,15:20:00,15:20:00,ΛΑΡΙ,1
Β570,16:20:00,16:20:00,ΒΟΛΟ,2
Β573,08:28:00,08:28:00,ΒΟΛΟ,1
Β573,09:40:00,09:40:00,ΛΑΡΙ,2
Β574,09:50:00,09:50:00,ΛΑΡΙ,1
Β574,10:50:00,10:50:00,ΒΟΛΟ,2
Β575,11:20:00,11:20:00,ΒΟΛΟ,1
Β575,12:20:00,12:20:00,ΛΑΡΙ,2
Β576,12:30:00,12:30:00,ΛΑΡΙ,1
Β576,13:30:00,13:30:00,ΒΟΛΟ,2
Β577,13:40:00,13:40:00,ΒΟΛΟ,1
Β577,14:40:00,14:40:00,ΛΑΡΙ,2
Λ10Ε,12:05:00,12:05:00,ΠΚΙΑ,1
Λ10Ε,13:35:00,13:35:00,ΠΑΤΡ,2
Λ11Ε,12:15:00,12:15:00,ΠΑΤΡ,1
Λ11Ε,13:45:00,13:45:00,ΠΚΙΑ,2
Λ12Ε,14:05:00,14:05:00,ΠΚΙΑ,1
Λ12Ε,15:35:00,15:35:00,ΠΑΤΡ,2
Λ14,16:05:00,16:05:00,ΠΚΙΑ,1
Λ14,16:48:00,16:48:00,ΔΙΑΚ,2
Λ14,17:45:00,17:45:00,ΠΑΤΡ,3
Λ15Ε,14:15:00,14:15:00,ΠΑΤΡ,1
Λ15Ε,15:45:00,15:45:00,ΠΚΙΑ,2
Λ17Ε,15:15:00,15:15:00,ΠΑΤΡ,1
Λ17Ε,16:45:00,16:45:00,ΠΚΙΑ,2
Λ18Ε,17:05:00,17:05:00,ΠΚΙΑ,1
Λ18Ε,18:35:00,18:35:00,ΠΑΤΡ,2
Λ19,16:00:00,16:00:00,ΠΑΤΡ,1
Λ19,16:53:00,16:53:00,ΔΙΑΚ,2
Λ19,17:40:00,17:40:00,ΠΚΙΑ,3
Λ20Ε,18:05:00,18:05:00,ΠΚΙΑ,1
Λ20Ε,19:35:00,19:35:00,ΠΑΤΡ,2
Λ21Ε,17:15:00,17:15:00,ΠΑΤΡ,1
Λ21Ε,18:45:00,18:45:00,ΠΚΙΑ,2
Λ22,19:05:00,19:05:00,ΠΚΙΑ,1
Λ22,19:48:00,19:48:00,ΔΙΑΚ,2
Λ22,20:45:00,20:45:00,ΠΑΤΡ,3
Λ23Ε,18:15:00,18:15:00,ΠΑΤΡ,1
Λ23Ε,19:45:00,19:45:00,ΠΚΙΑ,2
Λ24Ε,20:05:00,20:05:00,ΠΚΙΑ,1
Λ24Ε,21:35:00,21:35:00,ΠΑΤΡ,2
Λ25Ε,19:15:00,19:15:00,ΠΑΤΡ,1
Λ25Ε,20:45:00,20:45:00,ΠΚΙΑ,2
Λ26Ε,21:05:00,21:05:00,ΠΚΙΑ,1
Λ26Ε,22:35:00,22:35:00,ΠΑΤΡ,2
Λ3Ε,06:15:00,06:15:00,ΠΑΤΡ,1
Λ3Ε,07:45:00,07:45:00,ΠΚΙΑ,2
Λ4Ε,08:05:00,08:05:00,ΠΚΙΑ,1
Λ4Ε,09:35:00,09:35:00,ΠΑΤΡ,2
Λ7,08:00:00,08:00:00,ΠΑΤΡ,1
Λ7,08:53:00,08:53:00,ΔΙΑΚ,2
Λ7,09:40:00,09:40:00,ΠΚΙΑ,3
Λ8,10:05:00,10:05:00,ΠΚΙΑ,1
Λ8,10:48:00,10:48:00,ΔΙΑΚ,2
Λ8,11:45:00,11:45:00,ΠΑΤΡ,3
Λ9,10:00:00,10:00:00,ΠΑΤΡ,1
Λ9,10:53:00,10:53:00,ΔΙΑΚ,2
Λ9,11:40:00,11:40:00,ΠΚΙΑ,3
